keyword,platform,pid,name,keyword_tokens,missing_tokens,accuracy_check_pass,accuracy_check_result,label,is_correct_prediction,price,status,link
바이씨니,중고나라,228784832,바이씨니 블랙라벨 네트레이스셋업(자켓+반바지),바이씨니,,1,pass,,,200000,판매중,https://web.joongna.com/product/228784832
바이씨니,중고나라,228493928,바이씨니 꽃데님 라지 판매합니다.,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228493928
바이씨니,중고나라,228824228,바이씨니 모모치로브 원피스,바이씨니,,1,pass,,,58000,판매중,https://web.joongna.com/product/228824228
바이씨니,중고나라,228542554,[오늘만]바이씨니 비쥬트위드 투피스 셋업 [프리/롱] 자켓+스커트,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228542554
바이씨니,중고나라,228760058,바이씨니 제작 셋업 베이지 새상품 급처!!,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228760058
바이씨니,중고나라,228720452,바이씨니 코진브이자켓,바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/228720452
바이씨니,중고나라,228839569,[오늘만]바이씨니 꿀렁반팔블라우스,바이씨니,,1,pass,,,45000,판매중,https://web.joongna.com/product/228839569
바이씨니,중고나라,228854617,바이씨니 꽃데님(미듐),바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/228854617
바이씨니,중고나라,228533193,바이씨니 제작 팝콘레이스투피스,바이씨니,,1,pass,,,150000,판매중,https://web.joongna.com/product/228533193
바이씨니,중고나라,228820102,바이씨니 제작 레이스플레어 셋업,바이씨니,,1,pass,,,90000,거래완료,https://web.joongna.com/product/228820102
바이씨니,중고나라,228820013,바이씨니 제작 소피펀칭 셋업,바이씨니,,1,pass,,,80000,거래완료,https://web.joongna.com/product/228820013
바이씨니,중고나라,228854583,바이씨니 스퀘어단가라티(핑크),바이씨니,,1,pass,,,45000,거래완료,https://web.joongna.com/product/228854583
바이씨니,중고나라,228669795,새상품. 바이씨니 제작 줄리엣 블라우스 베이지,바이씨니,,1,pass,,,30000,판매중,https://web.joongna.com/product/228669795
바이씨니,중고나라,228795395,새상품.바이씨니 제작 소피아트위드자켓 아이컬러,바이씨니,,1,pass,,,85000,판매중,https://web.joongna.com/product/228795395
바이씨니,중고나라,228797217,새상품. 바이씨니 제작 클래시트위드자켓 핑베,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/228797217
바이씨니,중고나라,228539454,바이씨니 물결슈즈 민트 245,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228539454
바이씨니,중고나라,228852706,바이씨니 물결슈즈 245,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228852706
바이씨니,중고나라,228852697,바이씨니 리본뮬 245,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228852697
바이씨니,중고나라,227895603,바이씨니 제작 레이스블라우스 새상품 팝니다,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/227895603
바이씨니,중고나라,227824226,바이씨니 제작 레이스버튼가디건 블랙 팝니다,바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/227824226
바이씨니,중고나라,227895634,바이씨니 제작 꽃데님 새상품 팝니다,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/227895634
바이씨니,중고나라,227593097,바이씨니 제작 아이참데님 S 새상품 팝니다,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/227593097
바이씨니,중고나라,227808517,바이씨니 레이니셔츠세트 베이지 새상품 팝니다,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/227808517
바이씨니,중고나라,228850339,바이씨니 제작 단가리티 아이 새상품 팝니다,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228850339
바이씨니,중고나라,228568064,[가격내림] 바이씨니 제작 까나 트위드 자켓 블랙(검정) Free 미개봉 새상품 판매합니다!!,바이씨니,,1,pass,,,190000,판매중,https://web.joongna.com/product/228568064
바이씨니,중고나라,227527788,바이씨니 제작 공항 트레이닝 세트,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/227527788
바이씨니,중고나라,226740134,바이씨니 제작 시크스팽글 자켓,바이씨니,,1,pass,,,85000,판매중,https://web.joongna.com/product/226740134
바이씨니,중고나라,228050884,바이씨니 제작 까멜로즈자켓,바이씨니,,1,pass,,,115000,판매중,https://web.joongna.com/product/228050884
바이씨니,중고나라,228792558,구해요)바이씨니 발레리나스커트 핑크 구해요,바이씨니,,1,pass,,,12345,판매중,https://web.joongna.com/product/228792558
바이씨니,중고나라,226507424,[새상품] 바이씨니 제작체크쁘띠 스커트,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/226507424
바이씨니,중고나라,228238747,바이씨니 벚꽃펀칭원피스 노랑,바이씨니,,1,pass,,,110000,판매중,https://web.joongna.com/product/228238747
바이씨니,중고나라,228844880,(이번주까지만)바이씨니 제작 로지레이스 투피스 판매합니다,바이씨니,,1,pass,,,230000,판매중,https://web.joongna.com/product/228844880
바이씨니,중고나라,228412284,바이씨니 제작 윈드브레이커 자켓 블랙,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228412284
바이씨니,중고나라,228633549,오늘만/ 바이씨니 캔디트위드자켓 노랑,바이씨니,,1,pass,,,42000,판매중,https://web.joongna.com/product/228633549
바이씨니,중고나라,228845171,(이번주까지만)바이씨니 제작 미믹스트위드 핑크 판매합니다.,바이씨니,,1,pass,,,180000,거래완료,https://web.joongna.com/product/228845171
바이씨니,중고나라,228845267,(이번주까지만)바이씨니 제작 카라레더jk 올리브 판매합니다,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228845267
바이씨니,중고나라,228488486,바이씨니 제작 샬롯트위드자켓,바이씨니,,1,pass,,,102000,판매중,https://web.joongna.com/product/228488486
바이씨니,중고나라,227694861,바이씨니 제작 아이비원피스,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/227694861
바이씨니,중고나라,227695523,바이씨니 제작 풍성샤,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/227695523
바이씨니,중고나라,228714150,바이씨니 숏리본자켓,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/228714150
바이씨니,중고나라,228840032,바이씨니 제작 리본체인벨트,바이씨니,,1,pass,,,58000,판매중,https://web.joongna.com/product/228840032
바이씨니,중고나라,228298792,바이씨니 비앙샤원피스 아이컬러,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228298792
바이씨니,중고나라,227239826,바이씨니 아이비원피스,바이씨니,,1,pass,,,65000,판매중,https://web.joongna.com/product/227239826
바이씨니,중고나라,228392661,[오늘만]바이씨니 새콤달콤 베스트 (조끼),바이씨니,,1,pass,,,90000,판매중,https://web.joongna.com/product/228392661
바이씨니,중고나라,228373930,바이씨니 비쥬트위드자켓,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/228373930
바이씨니,중고나라,228839934,바이씨니 제작 엘리샤 블라우스 아이,바이씨니,,1,pass,,,140000,판매중,https://web.joongna.com/product/228839934
바이씨니,중고나라,228839548,[오늘만]바이씨니 숏리본자켓,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228839548
바이씨니,중고나라,228839862,바이씨니 제작 입체꽃블라 아이,바이씨니,,1,pass,,,130000,판매중,https://web.joongna.com/product/228839862
바이씨니,중고나라,228331681,바이씨니 트윙클블라우스 (그레이),바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/228331681
바이씨니,중고나라,226857896,바이씨니 하이나시 자수원피스,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/226857896
바이씨니,중고나라,228246285,바이씨니 제작 벨로아리본자수티 핑크,바이씨니,,1,pass,,,29000,판매중,https://web.joongna.com/product/228246285
바이씨니,중고나라,228426855,최종가8만원)바이씨니 제작 레더봄버자켓 블랙,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228426855
바이씨니,중고나라,228429896,바이씨니 제작 하트프릴봄버자켓 소라,바이씨니,,1,pass,,,140000,판매중,https://web.joongna.com/product/228429896
바이씨니,중고나라,228780581,바이씨니 제작 오드리트위드자켓,바이씨니,,1,pass,,,173000,판매중,https://web.joongna.com/product/228780581
바이씨니,중고나라,228792318,바이씨니 제작 트임스퀘어트위드 자켓 크림 라지,바이씨니,,1,pass,,,195000,판매중,https://web.joongna.com/product/228792318
바이씨니,중고나라,228792181,바이씨니 제작 레이스도트 원피스 핑크,바이씨니,,1,pass,,,155000,판매중,https://web.joongna.com/product/228792181
바이씨니,중고나라,228699894,[거의새것]바이씨니 제작 리봉봉자켓 브라운,바이씨니,,1,pass,,,73000,판매중,https://web.joongna.com/product/228699894
바이씨니,중고나라,228823572,무배 오늘발송가/바이씨니 리본백,바이씨니,,1,pass,,,150000,예약중,https://web.joongna.com/product/228823572
바이씨니,중고나라,228286869,바이씨니 세일러펀칭ops,바이씨니,,1,pass,,,46000,판매중,https://web.joongna.com/product/228286869
바이씨니,중고나라,227719893,바이씨니 원피스,바이씨니,,1,pass,,,10000,판매중,https://web.joongna.com/product/227719893
바이씨니,중고나라,228822978,바이씨니 리프스커트,바이씨니,,1,pass,,,34000,판매중,https://web.joongna.com/product/228822978
바이씨니,중고나라,228148843,바이씨니 제작 가장니트투피스,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228148843
바이씨니,중고나라,228365536,바이씨니 단독 브이레이스블라우스,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228365536
바이씨니,중고나라,227615117,[새상품] 바이씨니 쫀디기 스커트,바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/227615117
바이씨니,중고나라,228820049,바이씨니 애플트위드자켓,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/228820049
바이씨니,중고나라,227614961,[새상품] 바이씨니 뜨개꽃 레이스 스커트,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/227614961
바이씨니,중고나라,228578897,급처무배/바이씨니 바닐라 블라우스,바이씨니,,1,pass,,,60000,예약중,https://web.joongna.com/product/228578897
바이씨니,중고나라,228745345,최종가/무료배송/바이씨니 로즈데님,바이씨니,,1,pass,,,75000,예약중,https://web.joongna.com/product/228745345
바이씨니,중고나라,228468583,새상품. 바이씨니 제작 포켓스티치자켓 블랙,바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/228468583
바이씨니,중고나라,223521519,마지막가격-바이씨니 제작 애플트위드(그린.새상품),바이씨니,,1,pass,,,74000,판매중,https://web.joongna.com/product/223521519
바이씨니,중고나라,223312053,바이씨니 제작 셔츠트위드자켓(아이.새상품),바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/223312053
바이씨니,중고나라,227304058,바이씨니 제작 레드코코가디건(레드.새상품),바이씨니,,1,pass,,,77000,판매중,https://web.joongna.com/product/227304058
바이씨니,중고나라,226204425,바이씨니 제작 스칼럽스커트(아이.새상품),바이씨니,,1,pass,,,58000,판매중,https://web.joongna.com/product/226204425
바이씨니,중고나라,227554833,바이씨니 단독 주름슬랙스(아이.새상품),바이씨니,,1,pass,,,45000,판매중,https://web.joongna.com/product/227554833
바이씨니,중고나라,226200609,마지막가격-바이씨니 제작 썸머트렌치스커트(아이.라지),바이씨니,,1,pass,,,32000,판매중,https://web.joongna.com/product/226200609
바이씨니,중고나라,226200646,바이씨니 제작 하트샤스커트(블루.키작녀.새상품),바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/226200646
바이씨니,중고나라,228647005,[오늘만]바이씨니 라인레깅스,바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/228647005
바이씨니,중고나라,224696653,바이씨니 제작패딩,바이씨니,,1,pass,,,240000,판매중,https://web.joongna.com/product/224696653
바이씨니,중고나라,228813835,바이씨니 하모니 멜빵 팬츠:),바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228813835
바이씨니,중고나라,228812732,바이씨니 스퀘어원피스 블라우스,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228812732
바이씨니,중고나라,228812705,"바이씨니 데이지 자켓, 스커트 셋업:)",바이씨니,,1,pass,,,145000,판매중,https://web.joongna.com/product/228812705
바이씨니,중고나라,228812595,바이씨니 하트도트청반바지 m,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/228812595
바이씨니,중고나라,228812642,바이씨니 파스텔버튼트위드자켓 노랑,바이씨니,,1,pass,,,130000,판매중,https://web.joongna.com/product/228812642
바이씨니,중고나라,228520287,바이씨니 프릴 반바지 새상품:),바이씨니,,1,pass,,,46000,판매중,https://web.joongna.com/product/228520287
바이씨니,중고나라,228429868,바이씨니 제작 옐로우트위드자켓,바이씨니,,1,pass,,,120000,판매중,https://web.joongna.com/product/228429868
바이씨니,중고나라,226261046,바이씨니 골디 셋업 :),바이씨니,,1,pass,,,125000,판매중,https://web.joongna.com/product/226261046
바이씨니,중고나라,227510720,바이씨니 제작 스모크팬츠 새상품:),바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/227510720
바이씨니,중고나라,228572662,바이씨니 레이스 원피스:),바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228572662
바이씨니,중고나라,227478375,바이씨니 벨리 레이스 스커트 :),바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/227478375
바이씨니,중고나라,226860365,바이씨니 하트 희망티셔츠:),바이씨니,,1,pass,,,20000,판매중,https://web.joongna.com/product/226860365
바이씨니,중고나라,228323500,바이씨니 호랑이 원피스 :),바이씨니,,1,pass,,,85000,판매중,https://web.joongna.com/product/228323500
바이씨니,중고나라,228430142,바이씨니 제작 쫀디기주름 스커트 아이 라지,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/228430142
바이씨니,중고나라,228129138,바이씨니 올리브치즈셋업,바이씨니,,1,pass,,,160000,판매중,https://web.joongna.com/product/228129138
바이씨니,중고나라,228807688,바이씨니 도트롱원피스,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/228807688
바이씨니,중고나라,227553159,바이씨니 도도자수 스커트,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/227553159
바이씨니,중고나라,227383782,바이씨니 레드트위드자켓,바이씨니,,1,pass,,,187000,판매중,https://web.joongna.com/product/227383782
바이씨니,중고나라,228460462,바이씨니 랩원피스 프리,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/228460462
바이씨니,중고나라,228529727,바이씨니 바이플로우 레이스원피스,바이씨니,,1,pass,,,48000,판매중,https://web.joongna.com/product/228529727
바이씨니,중고나라,228631968,바이씨니 하트장화 블랙 240,바이씨니,,1,pass,,,33000,판매중,https://web.joongna.com/product/228631968
바이씨니,중고나라,226672871,바이씨니 제작 썬꽃펀칭ops 키작녀,바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/226672871
바이씨니,중고나라,228384060,바이씨니 제작 라인레깅스팬츠 프리(미개봉),바이씨니,,1,pass,,,52000,판매중,https://web.joongna.com/product/228384060
바이씨니,중고나라,178040644,바이씨니 리본슈즈 블랙콤비 5cm 볼 기본 230,바이씨니,,1,pass,,,138000,판매중,https://web.joongna.com/product/178040644
바이씨니,중고나라,227261171,바이씨니 제작 골덴핀턱팬츠 아이 라지,바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/227261171
바이씨니,중고나라,226022654,바이씨니 제작 하트양털슈즈(1회착용),바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/226022654
바이씨니,중고나라,228322794,바이씨니 하트데님 라지,바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/228322794
바이씨니,중고나라,228566362,바이씨니 제작 가방 리본백,바이씨니,,1,pass,,,168000,판매중,https://web.joongna.com/product/228566362
바이씨니,중고나라,228800510,바이씨니 여름 트위드자켓,바이씨니,,1,pass,,,40000,거래완료,https://web.joongna.com/product/228800510
바이씨니,중고나라,228800595,바이씨니 봄자켓,바이씨니,,1,pass,,,35000,거래완료,https://web.joongna.com/product/228800595
바이씨니,중고나라,216329562,바이씨니 수묵화 원피스 드레스,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/216329562
바이씨니,중고나라,228800560,바이씨니 토드 청자켓,바이씨니,,1,pass,,,35000,거래완료,https://web.joongna.com/product/228800560
바이씨니,중고나라,226971610,바이씨니 단독핏 레더셔링자켓 바이씨니 레더,바이씨니,,1,pass,,,93000,판매중,https://web.joongna.com/product/226971610
바이씨니,중고나라,228115209,구해요)바이씨니 하트트위드 셋업 라지 베이지,바이씨니,,1,pass,,,12345,판매중,https://web.joongna.com/product/228115209
바이씨니,중고나라,228710880,바이씨니 제작 루미레이스원피스 라지,바이씨니,,1,pass,,,160000,판매중,https://web.joongna.com/product/228710880
바이씨니,중고나라,228790528,바이씨니 제작 니트 핑크 컬러 판매합니다(사선니트만 가능)),바이씨니,,1,pass,,,25000,판매중,https://web.joongna.com/product/228790528
바이씨니,중고나라,228541468,바이씨니 맨투맨 블랙 프릴 롱 원피스,바이씨니,,1,pass,,,62000,판매중,https://web.joongna.com/product/228541468
바이씨니,중고나라,228788123,(2장 가격)바이씨니 레샤티 아이/블랙,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/228788123
바이씨니,중고나라,228788427,(새상품)바이씨니 이이브캉캉sk 아이,바이씨니,,1,pass,,,80000,판매중,https://web.joongna.com/product/228788427
바이씨니,중고나라,228366442,새상품. 바이씨니 제작 플로레이스 블라우스 핑크,바이씨니,,1,pass,,,75000,판매중,https://web.joongna.com/product/228366442
바이씨니,중고나라,228394429,바이씨니 집업트위드 소라,바이씨니,,1,pass,,,95000,판매중,https://web.joongna.com/product/228394429
바이씨니,중고나라,228697965,바이씨니 하트펀칭세트,바이씨니,,1,pass,,,130000,판매중,https://web.joongna.com/product/228697965
바이씨니,중고나라,227445291,바이씨니 그물니트 블랙 아이,바이씨니,,1,pass,,,20000,판매중,https://web.joongna.com/product/227445291
바이씨니,중고나라,228495689,바이씨니 가장니트 투피스,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228495689
바이씨니,중고나라,228715835,바이씨니 제작 골드자가드jk,바이씨니,,1,pass,,,50000,거래완료,https://web.joongna.com/product/228715835
바이씨니,중고나라,228539106,바이씨니 진주베스트 원피스,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228539106
바이씨니,중고나라,228784524,바이씨니 공항점프수트,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/228784524
바이씨니,중고나라,228238537,바이씨니 제작 캔디트위드 핑크,바이씨니,,1,pass,,,90000,판매중,https://web.joongna.com/product/228238537
바이씨니,중고나라,228714324,바이씨니 코튼반바지 핑크,바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/228714324
바이씨니,중고나라,228238624,바이씨니 블랙에디션 자켓+스커트라지 블랙 셋업,바이씨니,,1,pass,,,290000,판매중,https://web.joongna.com/product/228238624
바이씨니,중고나라,228539462,바이씨니 리본 슬링백 연보라 240,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228539462
바이씨니,중고나라,228573442,[새상품] 바이씨니 제작 로즈트위드,바이씨니,,1,pass,,,180000,판매중,https://web.joongna.com/product/228573442
바이씨니,중고나라,228539475,바이씨니 리본핑크콤비 245,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228539475
바이씨니,중고나라,228238670,바이씨니 제작 아이린 트위드 블라우스+스커트 라지 아이 셋업,바이씨니,,1,pass,,,230000,판매중,https://web.joongna.com/product/228238670
바이씨니,중고나라,228518813,바이씨니 하트넥 ops 새상품 라지,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/228518813
바이씨니,중고나라,228539175,바이씨니 멋츄리닝 아이,바이씨니,,1,pass,,,40000,판매중,https://web.joongna.com/product/228539175
바이씨니,중고나라,227881843,바이씨니 제작 시크스팽글 자켓,바이씨니,,1,pass,,,90000,판매중,https://web.joongna.com/product/227881843
바이씨니,중고나라,226917169,바이씨니 여섯시스트셔츠+팬츠 핑크,바이씨니,,1,pass,,,95000,예약중,https://web.joongna.com/product/226917169
바이씨니,중고나라,217793320,바이씨니 체리블라우스,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/217793320
바이씨니,중고나라,217791516,바이씨니 케이크펀칭 블라+바지 민트 셋업,바이씨니,,1,pass,,,150000,판매중,https://web.joongna.com/product/217791516
바이씨니,중고나라,227577689,바이씨니 제니청자켓 연청 새상품,바이씨니,,1,pass,,,83000,판매중,https://web.joongna.com/product/227577689
바이씨니,중고나라,227553734,바이씨니 보석큐빅 블라우스,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/227553734
바이씨니,중고나라,228777397,(수요일만)바이씨니 제작 꿀렁블라 핑크(긴팔버전) 판매합니다.,바이씨니,,1,pass,,,40000,거래완료,https://web.joongna.com/product/228777397
바이씨니,중고나라,228179371,바이씨니 제작 레이스바람막이 네이비,바이씨니,,1,pass,,,60000,거래완료,https://web.joongna.com/product/228179371
바이씨니,중고나라,228776485,바이씨니 진주데님반바지,바이씨니,,1,pass,,,56000,판매중,https://web.joongna.com/product/228776485
바이씨니,중고나라,228777308,(이번주까지만)바이씨니 제작 방울블라 미시착 제품 판매합니다,바이씨니,,1,pass,,,40000,거래완료,https://web.joongna.com/product/228777308
바이씨니,중고나라,228459836,바이씨니 여리진주 목걸이 핑크골드,바이씨니,,1,pass,,,250000,판매중,https://web.joongna.com/product/228459836
바이씨니,중고나라,227790127,바이씨니 코코레더블라+도트펄샤 세트,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/227790127
바이씨니,중고나라,226911703,바이씨니 젤라또가디건,바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/226911703
바이씨니,중고나라,228332168,바이씨니 클리프 트위드,바이씨니,,1,pass,,,73000,판매중,https://web.joongna.com/product/228332168
바이씨니,중고나라,227517511,바이씨니 미엘블라,바이씨니,,1,pass,,,43000,판매중,https://web.joongna.com/product/227517511
바이씨니,중고나라,228143081,바이씨니 슈슈브이티 아이 새상품,바이씨니,,1,pass,,,43000,판매중,https://web.joongna.com/product/228143081
바이씨니,중고나라,227848707,"바이씨니 제작 코튼캉캉 스커트 (새상품,상자그대로)",바이씨니,,1,pass,,,130000,판매중,https://web.joongna.com/product/227848707
바이씨니,중고나라,228556710,바이씨니 볼륨퍼프셋업 블랙 프리사이즈,바이씨니,,1,pass,,,188000,판매중,https://web.joongna.com/product/228556710
바이씨니,중고나라,228752183,바이씨니 썸머 노동니트 :),바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/228752183
바이씨니,중고나라,228062362,바이씨니 BYSSINY 마카롱 린넨 반바지,바이씨니,,1,pass,,,63000,판매중,https://web.joongna.com/product/228062362
바이씨니,중고나라,220787412,마지막가격-바이씨니 제작 뜨개원피스(연두.새상품),바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/220787412
바이씨니,중고나라,228750007,바이씨니 제작리본노동니트 핑크 판매합니다,바이씨니,,1,pass,,,58000,판매중,https://web.joongna.com/product/228750007
바이씨니,중고나라,228749005,마지막가격-바이씨니 제작 리본슈즈(연보라.새상품),바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228749005
바이씨니,중고나라,220619077,마지막가격-바이씨니 제작 꽃그림원피스(베이지.키작녀),바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/220619077
바이씨니,중고나라,228714429,바이씨니 제작 청치마,바이씨니,,1,pass,,,28000,거래완료,https://web.joongna.com/product/228714429
바이씨니,중고나라,227440776,바이씨니 미미펀칭 원피스 (핑크),바이씨니,,1,pass,,,65000,판매중,https://web.joongna.com/product/227440776
바이씨니,중고나라,227440647,바이씨니 바바라펀칭 원피스 (라지 66-),바이씨니,,1,pass,,,65000,판매중,https://web.joongna.com/product/227440647
바이씨니,중고나라,228430014,최종가/바이씨니 제작 레더숏트렌치자켓 베이지,바이씨니,,1,pass,,,80000,예약중,https://web.joongna.com/product/228430014
바이씨니,중고나라,227662065,바이씨니 제작 리본더블트위드자켓,바이씨니,,1,pass,,,165000,판매중,https://web.joongna.com/product/227662065
바이씨니,중고나라,228041392,[가격내림] 바이씨니 제작 치크팝 트위드 자켓 피치 Free 새상품 팝니다.!!!,바이씨니,,1,pass,,,175000,판매중,https://web.joongna.com/product/228041392
바이씨니,중고나라,228041486,바이씨니 제작 샤트위드 가디건 그린 Free 미개봉 팝니다.!!,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/228041486
바이씨니,중고나라,228041433,바이씨니 제작 하이넥 트렌치 베이지 Free 오리지널 새상품 판매합니다!!,바이씨니,,1,pass,,,145000,판매중,https://web.joongna.com/product/228041433
바이씨니,중고나라,228456562,바이씨니 블루자수블라,바이씨니,,1,pass,,,73000,판매중,https://web.joongna.com/product/228456562
바이씨니,중고나라,228161399,바이씨니 타이샤블라우스,바이씨니,,1,pass,,,70000,판매중,https://web.joongna.com/product/228161399
바이씨니,중고나라,228394019,"바이씨니(by ssiny) 완써니 노퍼프자켓 트위드 셋업(자켓,팬츠)",바이씨니,,1,pass,,,95000,판매중,https://web.joongna.com/product/228394019
바이씨니,중고나라,227665841,바이씨니 까나퀄팅집업,바이씨니,,1,pass,,,100000,판매중,https://web.joongna.com/product/227665841
바이씨니,중고나라,228737778,바이씨니 제작 가죽 자켓 판매합니다.,바이씨니,,1,pass,,,50000,거래완료,https://web.joongna.com/product/228737778
바이씨니,중고나라,228737941,바이씨니 제작 오호리 멜빵 핑크 판매합니다,바이씨니,,1,pass,,,60000,거래완료,https://web.joongna.com/product/228737941
바이씨니,중고나라,228739331,바이씨니 인디고물결데님 m사이즈 구해요,바이씨니,,1,pass,,,999999,판매중,https://web.joongna.com/product/228739331
바이씨니,중고나라,227186716,바이씨니 벨원피스 (라지),바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/227186716
바이씨니,중고나라,228483640,바이씨니 웬디원피스,바이씨니,,1,pass,,,50000,판매중,https://web.joongna.com/product/228483640
바이씨니,중고나라,228730857,바이씨니 스무스퍼프티,바이씨니,,1,pass,,,25000,예약중,https://web.joongna.com/product/228730857
바이씨니,중고나라,228538431,바이씨니 인형미니원피스,바이씨니,,1,pass,,,109000,판매중,https://web.joongna.com/product/228538431
바이씨니,중고나라,228041673,바이씨니 하이디멜빵원피스,바이씨니,,1,pass,,,65000,판매중,https://web.joongna.com/product/228041673
바이씨니,중고나라,228723474,바이씨니 제작 레이스카라가디건,바이씨니,,1,pass,,,66000,거래완료,https://web.joongna.com/product/228723474
바이씨니,중고나라,227179996,바이씨니 제작후드 새상품,바이씨니,,1,pass,,,35000,판매중,https://web.joongna.com/product/227179996
바이씨니,중고나라,228721302,바이씨니 제작 의류 판매합니다.(모두완료),바이씨니,,1,pass,,,123456,거래완료,https://web.joongna.com/product/228721302
바이씨니,중고나라,228412027,바이씨니 린넨야상,바이씨니,,1,pass,,,55000,판매중,https://web.joongna.com/product/228412027
바이씨니,중고나라,228718989,바이씨니 제작 트위드 판매합니다.(모두완료),바이씨니,,1,pass,,,123456,거래완료,https://web.joongna.com/product/228718989
바이씨니,중고나라,225089536,바이씨니 리본슈즈 베이지 240 발볼넓힘. 리본 플랫슈즈,바이씨니,,1,pass,,,60000,판매중,https://web.joongna.com/product/225089536
바이씨니,중고나라,228718814,"바이씨니 제작 블라우스 판매합니다(1,2번완료)",바이씨니,,1,pass,,,123456,거래완료,https://web.joongna.com/product/228718814
바이씨니,중고나라,228718708,바이씨니 제작 반바지 판매합니다(1번만 가능),바이씨니,,1,pass,,,123456,판매중,https://web.joongna.com/product/228718708
