keyword,c1,c2,c3,c4,c5,c6,c7,c8,cluster_product_name,item_count,min_price,median_price,average_price,max_price,sample_tokenized_names,sample_normalized_names,sample_original_names
갤럭시,새폰,갤럭시,s23fe,24년개통,,,,,갤럭시 s23fe,7,330000,330000.0,330000.0,330000,새폰 갤럭시 s23fe 24년개통,새폰급 갤럭시 s23fe 24년개통,새폰급)갤럭시s23FE 블랙 24년개통 중고폰공기계!
갤럭시,갤럭시,s22울트라,,,,,,,갤럭시 s22울트라,7,265000,350000.0,336714.28571428574,400000,갤럭시 s22울트라,갤럭시 s22울트라,갤럭시s22울트라 256 판매 | (2405)갤럭시s22울트라 256 판매 | 갤럭시S22울트라 | 갤럭시 s22울트라
갤럭시,갤럭시,z플립6,256gb,공기,,,,,갤럭시 z플립6 256gb,7,370000,370000.0,370000.0,370000,갤럭시 z플립6 256gb 공기,갤럭시 z플립6 256gb 공기,[01384] 당일발송 A급 갤럭시Z플립6 256GB 블루 정상해지 공기
갤럭시,갤럭시,z플립6,256gb,쉐도우,,,,,갤럭시 z플립6 256gb,7,370000,370000.0,370000.0,370000,갤럭시 z플립6 256gb 쉐도우,갤럭시 z플립6 256gb 쉐도우,[01553] 당일발송 A급 갤럭시Z플립6 256GB 실버쉐도우 정상해지
갤럭시,갤럭시,s23,특,,,,,,갤럭시 s23,7,408000,408000.0,409000.0,415000,갤럭시 s23 특,갤럭시 s23 특,갤럭시S23  특s급 무잔상 중고폰공기계!
갤럭시,갤럭시,s24fe,s72,256gb,외관,깨,,,갤럭시 s24fe 256gb,7,430000,430000.0,430000.0,430000,갤럭시 s24fe s72 256gb 외관 깨,갤럭시 s24fe s72 1 256gb 외관 깨,[01298] 당일발송 갤럭시S24FE S721 256GB 블랙 외관 깨
갤럭시,특,갤럭시,s22울트라,256gb,팬텀,정상,,,갤럭시 s22울트라 256gb,7,467000,467000.0,467000.0,467000,특 갤럭시 s22울트라 256gb 팬텀 정상,특 갤럭시 s22울트라 256gb 팬텀 정상,[01864] 당일발송 특S급 갤럭시S22울트라 256GB 팬텀블랙 정상
갤럭시,갤럭시,z플립6,512gb,,,,,,갤럭시 z플립6 512gb,7,400000,470000.0,447142.85714285716,500000,갤럭시 z플립6 512gb,갤럭시 z플립6 512gb,갤럭시 z플립6 512g | 갤럭시Z플립6 512G 블루 공기계 59935 | [새상품급] 갤럭시z플립6 512g 실버 | 갤럭시Z플립6 512기가 민트 (무잔상) / 0518
갤럭시,갤럭시,s25fe,256gb,,,,,,갤럭시 s25fe 256gb,7,650000,672000.0,668000.0,680000,갤럭시 s25fe 256gb,갤럭시 s25fe 256gb | 갤럭시 s25fe 256gb 급 | 급 갤럭시 s25fe 256gb,갤럭시 S25FE 화이트 256기가 SS급 팔아요~ | 갤럭시 S25FE 256GB 블랙 신품급 판매합니다[62만] | (25년개통) 새상품급. 갤럭시S25FE 256기가 블랙 27884 부산 | [S급] 갤럭시S25FE 256GB 판매합니다!
갤럭시,전화용,갤럭시,j5,16gb,,,,,전화용 갤럭시 j5 16gb,6,45000,45000.0,45000.0,45000,전화용 갤럭시 j5 16gb,전화용 갤럭시j5 16gb,!!전화용!! 갤럭시J5 2016 화이트 16GB 50042 울산중고폰 | !!전화용!! 갤럭시J5 화이트 16GB 04111 울산중고폰
갤럭시,갤럭시,a30,,,,,,,갤럭시 a30,6,63000,76500.0,80166.66666666667,100000,갤럭시 a30,갤럭시 a30,갤럭시 A30 | 갤럭시a30 32 판매합니다 | [충전C타입] A급. 갤럭시A30 레드 부산중고폰02320서울 광주 울산 | (444)갤럭시a30 32 판매합니다
갤럭시,갤럭시,폴더,32gb,,,,,,갤럭시 폴더 32gb,6,50000,80000.0,75000.0,80000,갤럭시 폴더 32gb,갤럭시 폴더2 32gb,갤럭시 폴더2 그레이 32기가 A급
갤럭시,갤럭시,a31,64gb,,,,,,갤럭시 a31 64gb,6,75000,114000.0,105166.66666666667,114000,갤럭시 a31 64gb,갤럭시 a31 64gb,갤럭시A31 블랙 SS급 64GB | A급. 갤럭시A31 64기가 블루 부산중고폰 02390 광주 천안 인천
갤럭시,특,갤럭시,a33,128gb,공기,,,,갤럭시 a33 128gb,6,117000,117000.0,117000.0,117000,특 갤럭시 a33 128gb 공기,특 갤럭시 a33 128gb 공기,[01510] 당일발송 특S급 갤럭시A33 128GB 블랙 정상해지 공기
갤럭시,갤럭시,버디2,128gb,,,,,,갤럭시 버디2 128gb,6,90000,119000.0,116166.66666666667,135000,갤럭시 버디2 128gb,갤럭시 버디2 128gb,삼성 갤럭시버디2 실버 128G | 갤럭시버디2 128기가 그린 부산중고폰 02299 서울 포항 천안 | 무잔상)갤럭시버디2 블루 128GB | 삼성 갤럭시 버디2 128GB 블랙 | S급. 갤럭시버디2 128기가 부산중고폰 01715김해 울산 양산 수원
갤럭시,갤럭시,a23,,,,,,,갤럭시 a23,6,75000,119500.0,114000.0,170000,갤럭시 a23,갤럭시 a23,갤럭시a23 128 판매합니다 | 갤럭시 A23 | 갤럭시 A23 판매합니다 | 갤럭시 A23 (SM-A235N)
갤럭시,갤럭시,노트20,256gb,가성비굿,굿,,,,갤럭시 노트20 256gb,6,120000,126500.0,126833.33333333333,140000,갤럭시 노트20 256gb 가성비굿 굿,갤럭시 노트20 256gb 가성비굿굿,갤럭시노트20 256기가 브론즈 *가성비굿굿~/#653615 | 갤럭시노트20 256기가 브론즈 *가성비굿굿~/#865197 | 갤럭시노트20 256기가 블랙 *가성비굿굿~/#494906 | 갤럭시노트20 256기가 레드 *가성비굿굿~/#152230 | 갤럭시노트20 256기가 블랙 *가성비굿굿~/#469623
갤럭시,갤럭시퀀텀,128gb,공,,,,,,갤럭시퀀텀 128gb 공,6,127000,127000.0,127000.0,127000,갤럭시퀀텀 128gb 공,급 갤럭시퀀텀2 128gb 공,[01191] 당일발송 새상품급 갤럭시퀀텀2 128GB 퍼플 정상해지 공
갤럭시,갤럭시,a90,128gb,,,,,,갤럭시 a90 128gb,6,110000,135000.0,128333.33333333333,140000,갤럭시 a90 128gb,갤럭시 a90 128gb,[S급] 갤럭시A90 128G 블랙 [03543] | 갤럭시 A90 128GB 화이트 | 갤럭시 a90 128g
갤럭시,갤럭시,s8,플러스,,,,,,갤럭시 s8 플러스,6,135000,135000.0,135000.0,135000,갤럭시 s8 플러스,갤럭시 s8 플러스,도매 삼성 갤럭시S8 플러스 팝니다 정상해지 중고폰 할인가능
갤럭시,갤럭시,s10e,128gb,,,,,,갤럭시 s10e 128gb,6,120000,139500.0,136833.33333333334,150000,갤럭시 s10e 128gb,갤럭시 s10e 128gb,갤럭시S10e 128G 무잔상 중고폰 공기계 | 갤럭시S10E 128G 블랙(G970) 무잔상 판매합니다 | A급) 갤럭시S10E 128G 무잔상 블랙 95979 | 삼성 갤럭시 S10e 128G
갤럭시,갤럭시,점프,128gb,싸게,,,,,갤럭시 점프 128gb 싸게,6,130000,140000.0,136666.66666666666,140000,갤럭시 점프 128gb 싸게,갤럭시 점프3 128gb 싸게,갤럭시 점프3 화이트 128GB A급 싸게 팝니다. | 갤럭시 점프3 블랙 128GB A급 싸게 팝니다.
갤럭시,갤럭시,노트10,플러스,플러스,256gb,,,,갤럭시 노트10 플러스 256gb,6,140000,145000.0,145000.0,150000,갤럭시 노트10 플러스 플러스 256gb,갤럭시 노트10 플러스 플러스 256gb,갤럭시노트10+플러스 256G 블루 61440 | 갤럭시노트10+플러스 256G 무잔상 59072
갤럭시,무선,충전,가능,갤럭시,s9플러스,64gb,,,갤럭시 s9플러스 64gb,6,145000,145000.0,145000.0,145000,무선 충전 가능 갤럭시 s9플러스 64gb,무선충전가능 갤럭시 s9플러스 64gb,!!무선충전가능!! 갤럭시S9플러스 퍼플 64GB 123996 울산중고폰 | !!무선충전가능!! 갤럭시S9플러스 퍼플 64GB 388652 울산중고폰
갤럭시,갤럭시,s10e,특,찍힘,없음,,,,갤럭시 s10e,6,158000,158000.0,158000.0,158000,갤럭시 s10e 특 찍힘 없음,갤럭시 s10e 특 찍힘없음,갤럭시s10e 특s급 기스찍힘없음 중고폰공기계!
갤럭시,갤럭시,s21,256gb,명지,,,,,갤럭시 s21 256gb,6,148000,159500.0,159500.0,171000,갤럭시 s21 256gb 명지,갤럭시 s21 256gb 명지,갤럭시S21 256기가 핑크 부산중고폰 02118 김해 명지 광주 | 갤럭시S21 256기가 화이트 부산중고폰 01793 김해 명지 광주
갤럭시,갤럭시,s10e,,,,,,,갤럭시 s10e,6,150000,165000.0,162500.0,165000,갤럭시 s10e,갤럭시 s10e,S급 삼성 갤럭시S10E 무잔상 화이트 정상해지 할인가능
갤럭시,갤럭시,노트20,특,찍힘,없음,,,,갤럭시 노트20,6,193000,193000.0,193000.0,193000,갤럭시 노트20 특 찍힘 없음,갤럭시 노트20 특 찍힘없음,갤럭시노트20레드 특S급 기스찍힘없음 중고폰공기계!
갤럭시,갤럭시,노트20,5g,,,,,,갤럭시 노트20,6,199000,199000.0,199000.0,199000,갤럭시 노트20 5g,갤럭시 노트20 5g,S급 삼성 갤럭시노트20 5G 브론즈팝니다 정상해지 할인가능
갤럭시,갤럭시,탭,a9,플러스,,,,,갤럭시 a9 플러스,6,218000,226500.0,226500.0,235000,갤럭시 탭 a9 플러스,갤럭시탭 a9 플러스,갤럭시탭A9플러스 미개봉 새제품 판매합니다. | S급. 갤럭시탭A9플러스 (X210) 팝니다 부산중고폰 양산 울산 포항
갤럭시,갤럭시,s21,플러스,256gb,,,,,갤럭시 s21 플러스 256gb,6,180000,240000.0,230000.0,240000,갤럭시 s21 플러스 256gb,갤럭시 s21 플러스 256gb,[S급] 갤럭시S21 플러스 256G 퍼플 [24947] | 갤럭시 s21 플러스 256g | [S급] 갤럭시 S21 플러스 256GB 블랙 [25715]
갤럭시,갤럭시,s22,256gb,한기기,,,,,갤럭시 s22 256gb,6,235000,240000.0,240333.33333333334,246000,갤럭시 s22 256gb 한기기,갤럭시 s22 256gb 한기기,갤럭시s22 256gb 깨끗한기기 판매 | (1920)갤럭시s22 256gb 깨끗한기기 판매 | (1902)갤럭시s22 256gb 깨끗한기기 판매 | (1993)갤럭시s22 256gb 깨끗한기기 판매
갤럭시,새폰,갤럭시퀀텀,찍힘,없음,,,,,새폰 갤럭시퀀텀 찍힘 없음,6,238000,248000.0,246333.33333333334,248000,새폰 갤럭시퀀텀 찍힘 없음,새폰급 갤럭시퀀텀4 찍힘없음,새폰급)갤럭시퀀텀4 S급 기스찍힘없음  중고폰공기계!
갤럭시,갤럭시,제트,플립4,특,,,,,갤럭시 제트 플립4 특,6,255000,259000.0,258333.33333333334,259000,갤럭시 제트 플립4 특,갤럭시제트플립4 특,갤럭시제트플립4 블루 특s급 무잔상 중고폰공기계!
갤럭시,갤럭시,s22플러스,256gb,,,,,,갤럭시 s22플러스 256gb,6,260000,265000.0,278500.0,330000,갤럭시 s22플러스 256gb,갤럭시 s22플러스 256gb,갤럭시S22플러스 256G 블랙(S906) 판매합니다 | 갤럭시S22플러스 256기가 화이트 (S급) / 0526 | 갤럭시 S22플러스 256G 핑크 무잔상 팝니다
갤럭시,갤럭시,s22,보라,액정,없음,,,,갤럭시 s22,6,275000,275000.0,275000.0,275000,갤럭시 s22 보라 액정 없음,갤럭시 s22 보라 액정 없음,갤럭시s22  보라퍼플  액정기스없음  중고폰공기계!
갤럭시,갤럭시,s22,256gb,명지,,,,,갤럭시 s22 256gb,6,264000,275500.0,275500.0,287000,갤럭시 s22 256gb 명지,갤럭시 s22 256gb 명지,갤럭시S22 256기가 핑크 부산중고폰 02341광주 명지 김해 울산 | [무잔상] 갤럭시S22 256기가 핑크 부산중고폰 02337광주 명지
갤럭시,갤럭시,s22,색상,선택,가능,구성품,포함,,갤럭시 s22,6,285000,285000.0,285000.0,285000,갤럭시 s22 색상 선택 가능 구성품 포함,갤럭시 s22 색상선택가능 구성품포함,도매 삼성 갤럭시S22 색상선택가능 팝니다 구성품포함
갤럭시,최,상품,갤럭시,s22,구성품,포함,,,갤럭시 s22,6,295000,295000.0,295000.0,295000,최 상품 갤럭시 s22 구성품 포함,최상품 갤럭시 s22 구성품포함,S급 최상품 삼성 갤럭시S22 정상해지 중고폰 구성품포함
갤럭시,플립,512gb,그라파이트,,,,,,플립 512gb 그라파이트,6,320000,320000.0,320000.0,320000,플립 512gb 그라파이트,플립5 512gb 그라파이트,플립5 512GB 그라파이트
갤럭시,특,갤럭시,s23플러스,액정,38만,최저가,,,갤럭시 s23플러스,6,380000,380000.0,380000.0,380000,특 갤럭시 s23플러스 액정 38만 최저가,특 갤럭시 s23플러스 액정 38만 최저가,특S급)갤럭시S23플러스 무잔상 액정깨끗 38만 최저가
갤럭시,갤럭시,워치8,클래식,46mm,,,,,갤럭시 워치8,6,340000,390000.0,392500.0,460000,갤럭시 워치8 클래식 46mm,갤럭시 워치8 클래식 46mm,갤럭시워치8 클래식 46mm 블랙 S급 | 갤럭시워치8클래식 46mm 미개봉 새제품 판매합니다. | 갤럭시워치8 클래식 46mm미개봉새상품 | 삼성 갤럭시 워치8 클래식 46mm 화이트 자급제 미개봉 새상품
갤럭시,갤럭시,s23,512gb,,,,,,갤럭시 s23 512gb,6,300000,394500.0,374833.3333333333,420000,갤럭시 s23 512gb,갤럭시 s23 512gb,리퍼급)갤럭시 S23 블랙 512G | A급) 갤럭시 S23 512GB | S급) 갤럭시S23 512G 무잔상 그린 03451 | 갤럭시 S23 512gb | 갤럭시S23 512기가 라벤더 (S급) / 0528
갤럭시,갤럭시,s23,256gb,명지,,,,,갤럭시 s23 256gb,6,380000,397000.0,397000.0,414000,갤럭시 s23 256gb 명지,갤럭시 s23 256gb 명지,S급. 갤럭시S23 256기가 라벤더 부산중고폰 01789김해 명지 울산 | A급. 갤럭시S23 256기가 그린 부산중고폰 02330광주 명지 김해
갤럭시,갤럭시,z플립5,최,상품,,,,,갤럭시 z플립5,6,399000,399000.0,399000.0,399000,갤럭시 z플립5 최 상품,급 갤럭시 z플립5 최상품,S급 새상품급 갤럭시Z플립5 최상품 팝니다 정상해지 할인가능
갤럭시,갤럭시,s22,울트라,256gb,,,,,갤럭시 s22 울트라 256gb,6,400000,460000.0,463000.0,499000,갤럭시 s22 울트라 256gb,갤럭시 s22 울트라 256gb,[A급] 갤럭시S22 울트라 256GB 화이트 [25718] | [S급] 갤럭시 S22 울트라 256GB 그린 [25705]
갤럭시,갤럭시,s24,최,상품,단말기,,,,갤럭시 s24,6,489000,489000.0,489000.0,489000,갤럭시 s24 최 상품 단말기,갤럭시 s24 최상품 단말기,SS급 갤럭시S24최상품 팝니다 정상해지 중고폰 단말기 할인가능
갤럭시,갤럭시,z플립7,256gb,,,,,,갤럭시 z플립7 256gb,6,495000,619900.0,613433.3333333334,680000,갤럭시 z플립7 256gb,갤럭시 z플립7 256gb,"갤럭시 Z플립7 256G__블랙 | [KT]갤럭시Z플립7/256GB/[미개봉/새상품/정품] | [SKT]갤럭시Z플립7/256GB/[미개봉,새상품,정품] | [LG]갤럭시Z플립7/256GB/[미개봉/새상품/정품] | 갤럭시Z플립7 256G 블랙 공기계 00340"
갤럭시,갤럭시,s23울트라,512gb,,,,,,갤럭시 s23울트라 512gb,6,460000,640000.0,618333.3333333334,680000,갤럭시 s23울트라 512gb,갤럭시 s23울트라 512gb,갤럭시S23울트라 512G 크림 S급! | [B등급] 갤럭시 S23울트라 512GB 블랙 | 갤럭시S23울트라 512기가 크림 (무잔상) / 0328 | (부산중고폰) 갤럭시s23울트라 블랙 512기가 자급제 판매해요
갤럭시,s23울트라,256gb,특s,,,,,,갤럭시 s23울트라 256gb,6,645000,645000.0,645000.0,645000,s23울트라 256gb 특s,s23울트라 256gb 특s,S23울트라 256G 특SSS급
갤럭시,갤럭시,와이드4,한기기,,,,,,갤럭시 와이드4,5,48000,55000.0,54800.0,58000,갤럭시 와이드4 한기기,갤럭시 와이드4 한기기,갤럭시와이드4 깨끗한기기 판매 | (395)갤럭시와이드4 깨끗한기기 판매
갤럭시,갤럭시,노트5,,,,,,,갤럭시 노트5,5,60000,60000.0,62000.0,65000,갤럭시 노트5,갤럭시 노트5,갤럭시 노트5핑크 정상공기기 중고폰 | 갤럭시 노트5골드 무잔상 A급 정상공기기 중고폰
갤럭시,갤럭시,s9,64gb,한기기,,,,,갤럭시 s9 64gb,5,69000,79000.0,78200.0,89000,갤럭시 s9 64gb 한기기,갤럭시 s9 64gb 한기기,갤럭시s9 64gb 깨끗한기기 | (501)갤럭시s9 64gb 깨끗한기기 | 갤럭시s9 64gb 깨끗한기기 판매 | (439)갤럭시s9 64gb 깨끗한기기 판매
갤럭시,갤럭시,a32,64gb,,,,,,갤럭시 a32 64gb,5,110000,110000.0,136000.0,240000,갤럭시 a32 64gb,갤럭시 a32 64gb,[A+급] 갤럭시 A32 64G 블랙 [18253] | [미사용/새제품] 갤럭시 A32 64GB 화이트 | 갤럭시 A32 64gb
갤럭시,갤럭시,s20fe,128gb,,,,,,갤럭시 s20fe 128gb,5,120000,139000.0,138600.0,170000,갤럭시 s20fe 128gb,갤럭시 s20fe 128gb,갤럭시S20FE 128G 중고폰 공기계 | 갤럭시S20FE 128G 블랙(G781) 자급제 무잔상 판매합니다 | 갤럭시 S20FE 128기가 | 갤럭시 S20FE 레드 128기가 팔아요~ | 갤럭시S20FE 128기가 라벤더 부산중고폰 02348김해 양산 수원
갤럭시,특,갤럭시,a24,128gb,,,,,갤럭시 a24 128gb,5,138000,145000.0,142800.0,148000,특 갤럭시 a24 128gb,특 갤럭시 a24 128gb,특S급. 갤럭시A24 128기가 블랙 부산중고폰 팝니다 58016 양산 | 특S급. 갤럭시A24 128기가 블랙 부산중고폰 01772 대구 포항 | 특S급. 갤럭시A24 128기가 그린 부산중고폰 02354 대구 순천
갤럭시,갤럭시,s10,5g,256gb,,,,,갤럭시 s10 256gb,5,112000,154000.0,151200.0,175000,갤럭시 s10 5g 256gb,갤럭시 s10 5g 256gb,갤럭시 S10 5G 256GB | [S급/무잔상] 갤럭시 S10 5G 256GB 블랙 | 갤럭시S10 5G 256기가 골드 / 0529 | 갤럭시S10 5G (G977) 256GB 실버 A급 자급제 - 울산중고폰
갤럭시,갤럭시,s21,5g,256gb,한,,,,갤럭시 s21 256gb,5,135000,160000.0,162000.0,195000,갤럭시 s21 5g 256gb 한,갤럭시 s21 5g 256gb 한,갤럭시S21 5G 256G 블랙(G991) 깨끗한 제품 판매합니다 | 갤럭시S21 5G 256G 핑크(G991) 깨끗한 무잔상 판매합니다
갤럭시,갤럭시,s10,5gb,,,,,,갤럭시 s10 5gb,5,155000,165000.0,163000.0,175000,갤럭시 s10 5gb,갤럭시 s10 5gb,갤럭시 S105G 골드 정상공기기 중고폰 | 갤럭시 S105G 실버 무잔상 A급 정상공기기 중고폰 | 리퍼급 갤럭시  S105G 실버 무잔상 무기스 대구중고폰 부산중고폰
갤럭시,갤럭시,s20,5g,128gb,한,,,,갤럭시 s20 128gb,5,170000,170000.0,172000.0,180000,갤럭시 s20 5g 128gb 한,갤럭시 s20 5g 128gb 한,갤럭시S20 5G 128G 그레이(G981) 깨끗한 제품 판매합니다 | 갤럭시S20 5G 128G 그레이(G981) 깨끗한 무잔상 판매합니다 | 갤럭시S20 5G 128G 블루(G981) 깨끗한 제품 판매합니다
갤럭시,실사진,갤럭시,s20fe,단말기,,,,,갤럭시 s20fe,5,175000,175000.0,175000.0,175000,실사진 갤럭시 s20fe 단말기,실사진 갤럭시 s20fe 단말기,실사진 삼성 갤럭시S20FE 정상해지 중고폰 단말기 할인가능
갤럭시,갤럭시,z플립3,한기기,,,,,,갤럭시 z플립3,5,179000,189000.0,191000.0,199000,갤럭시 z플립3 한기기,갤럭시 z플립3 한기기,(1430)갤럭시z플립3 256 깨끗한기기 판매 | 갤럭시z플립3 256 깨끗한기기 판매 | (1502)갤럭시z플립3 256 깨끗한기기 판매
갤럭시,갤럭시,s10플러스,128gb,,,,,,갤럭시 s10플러스 128gb,5,190000,190000.0,210000.0,240000,갤럭시 s10플러스 128gb,갤럭시 s10플러스 128gb,A급. 갤럭시S10플러스 128기가 부산중고폰 02006인천 서울 김해 | 갤럭시S10플러스 핑크 128GB 451903 울산중고폰
갤럭시,갤럭시,플립,256gb,,,,,,갤럭시 플립 256gb,5,75000,210000.0,248200.0,450000,갤럭시 플립 256gb,갤럭시 플립5 256gb | 갤럭시 플립3 256gb | 갤럭시 플립6 256gb,갤럭시 플립5 256기가 | 갤럭시 플립3 256gb | [SS급] 갤럭시 플립3 256GB | 갤럭시 플립6 256기가 | 갤럭시 플립6 256기가 실버그레이 판매
갤럭시,특가,갤럭시,노트10,플러스,최,상품,,,갤럭시 노트10 플러스,5,225000,225000.0,225000.0,225000,특가 갤럭시 노트10 플러스 최 상품,특가 갤럭시 노트10 플러스 최상품,SS급 특가 갤럭시노트10플러스 최상품 팝니다 정상해지 할인가능
갤럭시,갤럭시,워치8,,,,,,,갤럭시 워치8,5,230000,250000.0,258000.0,300000,갤럭시 워치8,갤럭시 워치8,갤럭시워치8 미개봉 | 삼성 갤럭시워치8 화이트/다크그레이 미개봉 | 삼성 갤럭시 워치 8 화이트 풀박스 | (거의100% 새상품) 갤럭시워치8 | 갤럭시 워치8(32GB) 미개봉
갤럭시,갤럭시,s22,5g,256gb,한,,,,갤럭시 s22 256gb,5,185000,260000.0,230000.0,260000,갤럭시 s22 5g 256gb 한,갤럭시 s22 5g 256gb 한,갤럭시S22 5G 256G 블랙(S901) 깨끗한 제품 판매합니다 | 갤럭시S22 5G 256G 핑크(S901) 깨끗한 제품 판매합니다
갤럭시,나이키,에어,폼포짓,원,갤럭시,,,,나이키 에어 폼포짓 원 갤럭시,5,270000,300000.0,343800.0,499000,나이키 에어 폼포짓 원 갤럭시,나이키 에어폼포짓 원 갤럭시 | 나이키 에어 폼포짓 원 갤럭시,나이키 에어폼포짓 원 갤럭시 275 | 나이키 에어 폼포짓 원 갤럭시 풀박스 270 새상품 | (새상품 290) 나이키 에어 폼포짓 원 갤럭시 | 나이키 에어 폼포짓 원 갤럭시 [260] | [270/275/295] 나이키 에어 폼포짓 원 갤럭시
갤럭시,갤럭시버즈,프로,,,,,,,갤럭시버즈 프로,5,50000,305000.0,261000.0,340000,갤럭시버즈 프로,갤럭시버즈4프로 | 갤럭시버즈2프로,갤럭시버즈4프로 핑크골드(케이스포함) | 갤럭시버즈4프로 미개봉 새제품 판매합니다. | 갤럭시버즈2프로
갤럭시,새폰,갤럭시,s23fe,,,,,,갤럭시 s23fe,5,329000,329000.0,329000.0,329000,새폰 갤럭시 s23fe,새폰급 갤럭시 s23fe,새폰급)갤럭시s23FE 퍼플  중고폰공기계!
갤럭시,갤럭시,s22,플러스,256gb,,,,,갤럭시 s22 플러스 256gb,5,260000,335000.0,330000.0,400000,갤럭시 s22 플러스 256gb,갤럭시 s22 플러스 256gb,[A급] 갤럭시 S22 플러스 256GB 그린 [25777] | A급) 갤럭시 S22 플러스 256GB | 삼성 갤럭시 S22+ 256기가 핑크골드 판매해요 | 갤럭시 S22+ 256GB 핑크골드
갤럭시,갤럭시,워치8,클래식,,,,,,갤럭시 워치8,5,350000,370000.0,369000.0,380000,갤럭시 워치8 클래식,갤럭시 워치8 클래식,갤럭시워치8 클래식 | 삼성 갤럭시워치8 클래식 화이트 미개봉 | 갤럭시워치8클래식 | 갤럭시 워치 8 클래식 | 갤럭시워치8 클래식 블랙(개봉 새상픔급)
갤럭시,갤럭시,z플립6,256gb,서면,,,,,갤럭시 z플립6 256gb,5,407000,407000.0,411400.0,418000,갤럭시 z플립6 256gb 서면,갤럭시 z플립6 256gb 서면,갤럭시Z플립6 민트 256GB 부산 서면 중고폰 팝니다 905760 | 갤럭시Z플립6 옐로우 256GB 부산 서면 중고폰 팝니다 905341 | 갤럭시Z플립6 블루 256GB 부산 서면 중고폰 팝니다 904587 | 갤럭시Z플립6 민트 256GB 서면 중고폰 팝니다 003491 | 갤럭시Z플립6 실버 256GB 부산 서면 중고폰 팝니다 907722
갤럭시,갤럭시,s24fe,액정,없음,,,,,갤럭시 s24fe,5,478000,488000.0,486000.0,488000,갤럭시 s24fe 액정 없음,갤럭시 s24fe 액정 없음,갤럭시S24FE 블루 S급 액정기스없음 중고폰공기계!
갤럭시,갤럭시,s22,울트라,512gb,,,,,갤럭시 s22 울트라 512gb,5,375000,490000.0,471000.0,510000,갤럭시 s22 울트라 512gb,갤럭시 s22 울트라 512gb,[S급] 갤럭시 S22 울트라 512GB 그린 [25779] | [A급] 갤럭시 S22 울트라 그레이 512GB | 삼성 갤럭시 S22 울트라 512G블랙
갤럭시,갤럭시,s22울트라,512gb,,,,,,갤럭시 s22울트라 512gb,5,480000,500000.0,502000.0,540000,갤럭시 s22울트라 512gb,갤럭시 s22울트라 512gb,갤럭시S22울트라 512G 화이트 자급제 SS급! | 갤럭시S22울트라 512기가 그린 (S급) / 0519 | 갤럭시S22울트라 512기가 화이트 (S급) / 0526
갤럭시,갤럭시,z플립6,단말기,,,,,,갤럭시 z플립6,5,545000,545000.0,545000.0,545000,갤럭시 z플립6 단말기,갤럭시 z플립6 단말기,SS급 갤럭시Z플립6 팝니다 정상해지 중고폰 단말기 할인가능
갤럭시,갤럭시,s23,울트라,256gb,,,,,갤럭시 s23 울트라 256gb,5,400000,550000.0,536400.0,640000,갤럭시 s23 울트라 256gb,갤럭시 s23 울트라 256gb,갤럭시 s23 울트라 256기가 블랙 | 갤럭시 S23 울트라 256GB 블랙 [75699] | 갤럭시 S23 울트라 블랙 256GB | 갤럭시 s23 울트라 256기가 | 갤럭시 S23 울트라 라벤더 256GB 풀박스
갤럭시,갤럭시,탭,s8,무결점,,,,,갤럭시 s8,5,600000,600000.0,600000.0,600000,갤럭시 탭 s8 무결점,갤럭시탭 s8 급 무결점,S급삼성 갤럭시탭S8 새상품급 팝니다 무잔상 무결점
갤럭시,갤럭시폴더,,,,,,,,갤럭시폴더,4,35000,40000.0,46250.0,70000,갤럭시폴더,갤럭시폴더2,갤럭시폴더2 판매합니다 | 갤럭시폴더2 (SM-G160N) 블랙 37402 | 갤럭시폴더2 블랙 95511 | (203)갤럭시폴더2 2021 판매
갤럭시,갤럭시,워치3,45mm,,,,,,갤럭시 워치3,4,42000,44095.0,43797.5,45000,갤럭시 워치3 45mm,갤럭시 워치3 45mm,갤럭시 워치3 45mm 판매합니다. | 갤럭시 워치3 45mm 블랙 판매합니다 (풀박스+스트랩 포함) | 삼성 갤럭시 워치 3 45mm | 갤럭시 워치3 45mm
갤럭시,갤럭시,워치4,40mm,,,,,,갤럭시 워치4,4,40000,47500.0,50000.0,65000,갤럭시 워치4 40mm,갤럭시 워치4 40mm,갤럭시워치 4 40mm 실버 | 갤럭시워치4 40mm 핑크골드 | 삼성 갤럭시 워치4 40mm 블랙
갤럭시,갤럭시,갤럭시,s8,s9,업무용,서브용,,,갤럭시 s8,4,55000,55000.0,55000.0,55000,갤럭시 갤럭시 s8 s9 업무용 서브용,갤럭시 갤럭시 s8 s9 업무용 서브용,"갤럭시 공기계 갤럭시s8,s9 업무용 서브용"
갤럭시,갤럭시,노트7,업무용,,,,,,갤럭시 노트7,4,55000,55000.0,55000.0,55000,갤럭시 노트7 업무용,갤럭시 노트7 업무용,도매 갤럭시노트7 업무용 팝니다 정상해지 중고폰 할인가능
갤럭시,갤럭시,와이드3,32gb,,,,,,갤럭시 와이드3 32gb,4,45000,60000.0,56250.0,60000,갤럭시 와이드3 32gb,갤럭시 와이드3 32gb,갤럭시  와이드3 32GB 안산중고폰  부천중고폰 광주중고폰 | 갤럭시와이드3 블랙 32GB 04234 울산중고폰
